student_id,student_name,class_name,section,date,subject,marks,max_marks,term
S1052,Learner 53,7,B,2026-06-13,Hindi,77.9,100,Term 1
S1052,Learner 53,7,B,2026-07-07,Maths,66.6,100,Term 2
S1052,Learner 53,7,B,2026-07-07,Science,55.9,100,Term 2
S1052,Learner 53,7,B,2026-07-07,English,50.4,100,Term 2
S1052,Learner 53,7,B,2026-07-07,Social Studies,63.1,100,Term 2
S1052,Learner 53,7,B,2026-07-07,Hindi,56.9,100,Term 2
S1052,Learner 53,7,B,2026-07-31,English,38.1,100,Term 3
S1052,Learner 53,7,B,2026-07-31,Social Studies,40.1,100,Term 3
S1052,Learner 53,7,B,2026-07-31,Hindi,39.8,100,Term 3
S1053,Learner 54,8,C,2026-06-13,Maths,70.0,100,Term 1
S1053,Learner 54,8,C,2026-06-13,Science,71.2,100,Term 1
S1053,Learner 54,8,C,2026-06-13,English,63.7,100,Term 1
S1053,Learner 54,8,C,2026-06-13,Social Studies,79.6,100,Term 1
S1053,Learner 54,8,C,2026-06-13,Hindi,74.7,100,Term 1
S1053,Learner 54,8,C,2026-07-07,Maths,70.7,100,Term 2
S1053,Learner 54,8,C,2026-07-07,Science,76.3,100,Term 2
S1053,Learner 54,8,C,2026-07-07,English,81.1,100,Term 2
S1053,Learner 54,8,C,2026-07-07,Social Studies,81.5,100,Term 2
S1053,Learner 54,8,C,2026-07-07,Hindi,74.6,100,Term 2
S1053,Learner 54,8,C,2026-07-31,Maths,83.9,100,Term 3
S1053,Learner 54,8,C,2026-07-31,Science,85.2,100,Term 3
S1053,Learner 54,8,C,2026-07-31,English,57.8,100,Term 3
S1053,Learner 54,8,C,2026-07-31,Social Studies,65.8,100,Term 3
S1053,Learner 54,8,C,2026-07-31,Hindi,82.8,100,Term 3
S1054,Learner 55,6,A,2026-06-13,Maths,78.6,100,Term 1
S1054,Learner 55,6,A,2026-06-13,Science,82.6,100,Term 1
S1054,Learner 55,6,A,2026-06-13,English,87.5,100,Term 1
S1054,Learner 55,6,A,2026-06-13,Social Studies,66.2,100,Term 1
S1054,Learner 55,6,A,2026-06-13,Hindi,79.0,100,Term 1
S1054,Learner 55,6,A,2026-07-07,Maths,87.2,100,Term 2
S1054,Learner 55,6,A,2026-07-07,Science,66.5,100,Term 2
S1054,Learner 55,6,A,2026-07-07,English,92.0,100,Term 2
S1054,Learner 55,6,A,2026-07-07,Social Studies,56.7,100,Term 2
S1054,Learner 55,6,A,2026-07-07,Hindi,73.2,100,Term 2
S1054,Learner 55,6,A,2026-07-31,Maths,98,100,Term 3
S1054,Learner 55,6,A,2026-07-31,Science,73.3,100,Term 3
S1054,Learner 55,6,A,2026-07-31,English,77.8,100,Term 3
S1054,Learner 55,6,A,2026-07-31,Social Studies,80.0,100,Term 3
S1054,Learner 55,6,A,2026-07-31,Hindi,73.6,100,Term 3
S1055,Learner 56,7,B,2026-06-13,Maths,84.2,100,Term 1
S1055,Learner 56,7,B,2026-06-13,Science,76.9,100,Term 1
S1055,Learner 56,7,B,2026-06-13,English,69.7,100,Term 1
S1055,Learner 56,7,B,2026-06-13,Social Studies,98,100,Term 1
S1055,Learner 56,7,B,2026-06-13,Hindi,83.2,100,Term 1
S1055,Learner 56,7,B,2026-07-07,Maths,68.4,100,Term 2
S1055,Learner 56,7,B,2026-07-07,Science,56.9,100,Term 2
S1055,Learner 56,7,B,2026-07-07,English,72.4,100,Term 2
S1055,Learner 56,7,B,2026-07-07,Social Studies,81.1,100,Term 2
S1055,Learner 56,7,B,2026-07-07,Hindi,62.4,100,Term 2
S1055,Learner 56,7,B,2026-07-31,Maths,71.0,100,Term 3
S1055,Learner 56,7,B,2026-07-31,Science,75.6,100,Term 3
S1055,Learner 56,7,B,2026-07-31,English,76.6,100,Term 3
S1055,Learner 56,7,B,2026-07-31,Social Studies,90.6,100,Term 3
S1055,Learner 56,7,B,2026-07-31,Hindi,60.6,100,Term 3
S1056,Learner 57,8,C,2026-06-13,Maths,66.7,100,Term 1
S1056,Learner 57,8,C,2026-06-13,Science,96.6,100,Term 1
S1056,Learner 57,8,C,2026-06-13,English,60.8,100,Term 1
S1056,Learner 57,8,C,2026-06-13,Social Studies,77.4,100,Term 1
S1056,Learner 57,8,C,2026-06-13,Hindi,79.7,100,Term 1
S1056,Learner 57,8,C,2026-07-07,Maths,86.4,100,Term 2
S1056,Learner 57,8,C,2026-07-07,Science,68.2,100,Term 2
S1056,Learner 57,8,C,2026-07-07,English,82.4,100,Term 2
S1056,Learner 57,8,C,2026-07-07,Social Studies,90.0,100,Term 2
S1056,Learner 57,8,C,2026-07-07,Hindi,75.7,100,Term 2
S1056,Learner 57,8,C,2026-07-31,Maths,83.3,100,Term 3
S1056,Learner 57,8,C,2026-07-31,Science,67.9,100,Term 3
S1056,Learner 57,8,C,2026-07-31,English,85.1,100,Term 3
S1056,Learner 57,8,C,2026-07-31,Social Studies,74.3,100,Term 3
S1056,Learner 57,8,C,2026-07-31,Hindi,72.5,100,Term 3
S1057,Learner 58,6,A,2026-06-13,Maths,75.2,100,Term 1
S1057,Learner 58,6,A,2026-06-13,Science,62.0,100,Term 1
S1057,Learner 58,6,A,2026-06-13,English,61.3,100,Term 1
S1057,Learner 58,6,A,2026-06-13,Social Studies,78.6,100,Term 1
S1057,Learner 58,6,A,2026-06-13,Hindi,76.4,100,Term 1
S1057,Learner 58,6,A,2026-07-07,Maths,74.7,100,Term 2
S1057,Learner 58,6,A,2026-07-07,Science,61.1,100,Term 2
S1057,Learner 58,6,A,2026-07-07,English,78.3,100,Term 2
S1057,Learner 58,6,A,2026-07-07,Social Studies,72.3,100,Term 2
S1057,Learner 58,6,A,2026-07-07,Hindi,62.0,100,Term 2
S1057,Learner 58,6,A,2026-07-31,Maths,86.7,100,Term 3
S1057,Learner 58,6,A,2026-07-31,Science,98,100,Term 3
S1057,Learner 58,6,A,2026-07-31,English,77.6,100,Term 3
S1057,Learner 58,6,A,2026-07-31,Social Studies,68.9,100,Term 3
S1057,Learner 58,6,A,2026-07-31,Hindi,53.2,100,Term 3
S1058,Learner 59,7,B,2026-06-13,Maths,86.6,100,Term 1
S1058,Learner 59,7,B,2026-06-13,Science,78.7,100,Term 1
S1058,Learner 59,7,B,2026-06-13,English,85.9,100,Term 1
S1058,Learner 59,7,B,2026-06-13,Social Studies,96.8,100,Term 1
S1058,Learner 59,7,B,2026-06-13,Hindi,70.9,100,Term 1
S1058,Learner 59,7,B,2026-07-07,Maths,77.8,100,Term 2
S1058,Learner 59,7,B,2026-07-07,Science,92.2,100,Term 2
S1058,Learner 59,7,B,2026-07-07,English,66.6,100,Term 2
S1058,Learner 59,7,B,2026-07-07,Social Studies,87.4,100,Term 2
S1058,Learner 59,7,B,2026-07-07,Hindi,76.6,100,Term 2
S1058,Learner 59,7,B,2026-07-31,Maths,70.8,100,Term 3
S1058,Learner 59,7,B,2026-07-31,Science,77.2,100,Term 3
S1058,Learner 59,7,B,2026-07-31,English,82.9,100,Term 3
S1058,Learner 59,7,B,2026-07-31,Social Studies,75.7,100,Term 3
S1058,Learner 59,7,B,2026-07-31,Hindi,78.7,100,Term 3
S1059,Learner 60,8,C,2026-06-13,Maths,82.7,100,Term 1
S1059,Learner 60,8,C,2026-06-13,Science,83.7,100,Term 1
S1059,Learner 60,8,C,2026-06-13,English,72.5,100,Term 1
S1059,Learner 60,8,C,2026-06-13,Social Studies,77.9,100,Term 1
S1059,Learner 60,8,C,2026-06-13,Hindi,55.2,100,Term 1
S1059,Learner 60,8,C,2026-07-07,Maths,64.2,100,Term 2
S1059,Learner 60,8,C,2026-07-07,Science,67.7,100,Term 2
S1059,Learner 60,8,C,2026-07-07,English,71.6,100,Term 2
S1059,Learner 60,8,C,2026-07-07,Social Studies,73.0,100,Term 2
S1059,Learner 60,8,C,2026-07-07,Hindi,65.7,100,Term 2
S1059,Learner 60,8,C,2026-07-31,Maths,81.2,100,Term 3
S1059,Learner 60,8,C,2026-07-31,Science,86.2,100,Term 3
S1059,Learner 60,8,C,2026-07-31,English,90.9,100,Term 3
S1059,Learner 60,8,C,2026-07-31,Social Studies,77.7,100,Term 3
S1059,Learner 60,8,C,2026-07-31,Hindi,81.1,100,Term 3
S1060,Learner 61,6,A,2026-06-13,Maths,59.1,100,Term 1
S1060,Learner 61,6,A,2026-06-13,Science,67.6,100,Term 1
S1060,Learner 61,6,A,2026-06-13,English,47.0,100,Term 1
S1060,Learner 61,6,A,2026-06-13,Social Studies,58.3,100,Term 1
S1060,Learner 61,6,A,2026-06-13,Hindi,38.7,100,Term 1
S1060,Learner 61,6,A,2026-07-07,Maths,40.6,100,Term 2
S1060,Learner 61,6,A,2026-07-07,Science,39.3,100,Term 2
S1060,Learner 61,6,A,2026-07-07,English,57.5,100,Term 2
S1060,Learner 61,6,A,2026-07-07,Social Studies,49.6,100,Term 2
S1060,Learner 61,6,A,2026-07-07,Hindi,51.9,100,Term 2
S1060,Learner 61,6,A,2026-07-31,Maths,42.6,100,Term 3
S1060,Learner 61,6,A,2026-07-31,Science,50.3,100,Term 3
S1060,Learner 61,6,A,2026-07-31,English,69.6,100,Term 3
S1060,Learner 61,6,A,2026-07-31,Social Studies,35.3,100,Term 3
S1060,Learner 61,6,A,2026-07-31,Hindi,39.4,100,Term 3
S1061,Learner 62,7,B,2026-06-13,Maths,73.4,100,Term 1
S1061,Learner 62,7,B,2026-06-13,Science,66.6,100,Term 1
S1061,Learner 62,7,B,2026-06-13,English,76.6,100,Term 1
S1061,Learner 62,7,B,2026-06-13,Social Studies,77.6,100,Term 1
S1061,Learner 62,7,B,2026-06-13,Hindi,60.3,100,Term 1
S1061,Learner 62,7,B,2026-07-07,Maths,60.5,100,Term 2
S1061,Learner 62,7,B,2026-07-07,Science,75.5,100,Term 2
S1061,Learner 62,7,B,2026-07-07,English,79.8,100,Term 2
S1061,Learner 62,7,B,2026-07-07,Social Studies,82.2,100,Term 2
S1061,Learner 62,7,B,2026-07-07,Hindi,76.2,100,Term 2
S1061,Learner 62,7,B,2026-07-31,Maths,63.7,100,Term 3
S1061,Learner 62,7,B,2026-07-31,Science,75.2,100,Term 3
S1061,Learner 62,7,B,2026-07-31,English,77.0,100,Term 3
S1061,Learner 62,7,B,2026-07-31,Social Studies,83.8,100,Term 3
S1061,Learner 62,7,B,2026-07-31,Hindi,68.9,100,Term 3
S1062,Learner 63,8,C,2026-06-13,Maths,15,100,Term 1
S1062,Learner 63,8,C,2026-06-13,Science,55.9,100,Term 1
S1062,Learner 63,8,C,2026-06-13,English,51.6,100,Term 1
S1062,Learner 63,8,C,2026-06-13,Social Studies,75.3,100,Term 1
S1062,Learner 63,8,C,2026-06-13,Hindi,40.4,100,Term 1
S1062,Learner 63,8,C,2026-07-07,Maths,44.4,100,Term 2
S1062,Learner 63,8,C,2026-07-07,Science,58.3,100,Term 2
S1062,Learner 63,8,C,2026-07-07,English,42.3,100,Term 2
S1062,Learner 63,8,C,2026-07-07,Social Studies,49.8,100,Term 2
S1062,Learner 63,8,C,2026-07-07,Hindi,41.1,100,Term 2
S1062,Learner 63,8,C,2026-07-31,English,56.7,100,Term 3
S1062,Learner 63,8,C,2026-07-31,Social Studies,56.1,100,Term 3
S1062,Learner 63,8,C,2026-07-31,Hindi,54.0,100,Term 3
S1063,Learner 64,6,A,2026-06-13,Maths,75.7,100,Term 1
S1063,Learner 64,6,A,2026-06-13,Science,83.6,100,Term 1
S1063,Learner 64,6,A,2026-06-13,English,73.4,100,Term 1
S1063,Learner 64,6,A,2026-06-13,Social Studies,68.6,100,Term 1
S1063,Learner 64,6,A,2026-06-13,Hindi,80.2,100,Term 1
S1063,Learner 64,6,A,2026-07-07,Maths,30.4,100,Term 2
S1063,Learner 64,6,A,2026-07-07,Science,51.7,100,Term 2
S1063,Learner 64,6,A,2026-07-07,English,67.8,100,Term 2
S1063,Learner 64,6,A,2026-07-07,Social Studies,66.7,100,Term 2
S1063,Learner 64,6,A,2026-07-07,Hindi,79.3,100,Term 2
S1063,Learner 64,6,A,2026-07-31,Maths,25.0,100,Term 3
S1063,Learner 64,6,A,2026-07-31,Science,38.8,100,Term 3
S1063,Learner 64,6,A,2026-07-31,English,48.7,100,Term 3
S1063,Learner 64,6,A,2026-07-31,Social Studies,52.6,100,Term 3
S1063,Learner 64,6,A,2026-07-31,Hindi,28.1,100,Term 3
S1064,Learner 65,7,B,2026-06-13,Maths,86.5,100,Term 1
S1064,Learner 65,7,B,2026-06-13,Science,78.3,100,Term 1
S1064,Learner 65,7,B,2026-06-13,English,93.7,100,Term 1
S1064,Learner 65,7,B,2026-06-13,Social Studies,77.4,100,Term 1
S1064,Learner 65,7,B,2026-06-13,Hindi,71.8,100,Term 1
S1064,Learner 65,7,B,2026-07-07,Maths,52.4,100,Term 2
S1064,Learner 65,7,B,2026-07-07,Science,54.6,100,Term 2
S1064,Learner 65,7,B,2026-07-07,English,53.3,100,Term 2
S1064,Learner 65,7,B,2026-07-07,Social Studies,40.6,100,Term 2
S1064,Learner 65,7,B,2026-07-07,Hindi,59.9,100,Term 2
S1064,Learner 65,7,B,2026-07-31,Science,33.0,100,Term 3
S1064,Learner 65,7,B,2026-07-31,English,35.0,100,Term 3
S1064,Learner 65,7,B,2026-07-31,Social Studies,37.8,100,Term 3
S1064,Learner 65,7,B,2026-07-31,Hindi,44.7,100,Term 3
S1065,Learner 66,8,C,2026-06-13,Maths,88.4,100,Term 1
S1065,Learner 66,8,C,2026-06-13,Science,87.0,100,Term 1
S1065,Learner 66,8,C,2026-06-13,English,84.9,100,Term 1
S1065,Learner 66,8,C,2026-06-13,Social Studies,76.4,100,Term 1
S1065,Learner 66,8,C,2026-06-13,Hindi,83.7,100,Term 1
S1065,Learner 66,8,C,2026-07-07,Maths,65.1,100,Term 2
S1065,Learner 66,8,C,2026-07-07,Science,81.7,100,Term 2
S1065,Learner 66,8,C,2026-07-07,English,75.6,100,Term 2
S1065,Learner 66,8,C,2026-07-07,Social Studies,73.5,100,Term 2
S1065,Learner 66,8,C,2026-07-07,Hindi,74.9,100,Term 2
S1065,Learner 66,8,C,2026-07-31,Maths,69.0,100,Term 3
S1065,Learner 66,8,C,2026-07-31,Science,72.4,100,Term 3
S1065,Learner 66,8,C,2026-07-31,English,89.8,100,Term 3
S1065,Learner 66,8,C,2026-07-31,Social Studies,71.0,100,Term 3
S1065,Learner 66,8,C,2026-07-31,Hindi,63.1,100,Term 3
S1066,Learner 67,6,A,2026-06-13,Maths,81.5,100,Term 1
S1066,Learner 67,6,A,2026-06-13,Science,72.1,100,Term 1
S1066,Learner 67,6,A,2026-06-13,English,70.5,100,Term 1
S1066,Learner 67,6,A,2026-06-13,Social Studies,89.7,100,Term 1
S1066,Learner 67,6,A,2026-06-13,Hindi,75.6,100,Term 1
S1066,Learner 67,6,A,2026-07-07,Maths,81.8,100,Term 2
S1066,Learner 67,6,A,2026-07-07,Science,78.5,100,Term 2
S1066,Learner 67,6,A,2026-07-07,English,93.0,100,Term 2
S1066,Learner 67,6,A,2026-07-07,Social Studies,83.4,100,Term 2
S1066,Learner 67,6,A,2026-07-07,Hindi,61.9,100,Term 2
S1066,Learner 67,6,A,2026-07-31,Maths,93.2,100,Term 3
S1066,Learner 67,6,A,2026-07-31,Science,71.4,100,Term 3
S1066,Learner 67,6,A,2026-07-31,English,72.8,100,Term 3
S1066,Learner 67,6,A,2026-07-31,Social Studies,84.1,100,Term 3
S1066,Learner 67,6,A,2026-07-31,Hindi,75.4,100,Term 3
S1067,Learner 68,7,B,2026-06-13,Maths,72.7,100,Term 1
S1067,Learner 68,7,B,2026-06-13,Science,72.7,100,Term 1
S1067,Learner 68,7,B,2026-06-13,English,73.3,100,Term 1
S1067,Learner 68,7,B,2026-06-13,Social Studies,87.4,100,Term 1
S1067,Learner 68,7,B,2026-06-13,Hindi,79.6,100,Term 1
S1067,Learner 68,7,B,2026-07-07,Maths,89.5,100,Term 2
S1067,Learner 68,7,B,2026-07-07,Science,94.8,100,Term 2
S1067,Learner 68,7,B,2026-07-07,English,84.0,100,Term 2
S1067,Learner 68,7,B,2026-07-07,Social Studies,68.2,100,Term 2
S1067,Learner 68,7,B,2026-07-07,Hindi,77.6,100,Term 2
S1067,Learner 68,7,B,2026-07-31,Maths,80.8,100,Term 3
S1067,Learner 68,7,B,2026-07-31,Science,63.9,100,Term 3
S1067,Learner 68,7,B,2026-07-31,English,75.5,100,Term 3
S1067,Learner 68,7,B,2026-07-31,Social Studies,65.7,100,Term 3
S1067,Learner 68,7,B,2026-07-31,Hindi,88.0,100,Term 3
S1068,Learner 69,8,C,2026-06-13,Maths,59.0,100,Term 1
S1068,Learner 69,8,C,2026-06-13,Science,72.8,100,Term 1
S1068,Learner 69,8,C,2026-06-13,English,79.0,100,Term 1
S1068,Learner 69,8,C,2026-06-13,Social Studies,78.4,100,Term 1
S1068,Learner 69,8,C,2026-06-13,Hindi,67.3,100,Term 1
S1068,Learner 69,8,C,2026-07-07,Maths,83.5,100,Term 2
S1068,Learner 69,8,C,2026-07-07,Science,75.8,100,Term 2
S1068,Learner 69,8,C,2026-07-07,English,90.9,100,Term 2
S1068,Learner 69,8,C,2026-07-07,Social Studies,77.5,100,Term 2
S1068,Learner 69,8,C,2026-07-07,Hindi,84.6,100,Term 2
S1068,Learner 69,8,C,2026-07-31,Maths,60.4,100,Term 3
S1068,Learner 69,8,C,2026-07-31,Science,78.3,100,Term 3
S1068,Learner 69,8,C,2026-07-31,English,77.2,100,Term 3
S1068,Learner 69,8,C,2026-07-31,Social Studies,66.4,100,Term 3
S1068,Learner 69,8,C,2026-07-31,Hindi,54.4,100,Term 3
S1069,Learner 70,6,A,2026-06-13,Maths,83.5,100,Term 1
S1069,Learner 70,6,A,2026-06-13,Science,88.7,100,Term 1
S1069,Learner 70,6,A,2026-06-13,English,70.4,100,Term 1
S1069,Learner 70,6,A,2026-06-13,Social Studies,84.7,100,Term 1
S1069,Learner 70,6,A,2026-06-13,Hindi,82.8,100,Term 1
S1069,Learner 70,6,A,2026-07-07,Maths,70.7,100,Term 2
S1069,Learner 70,6,A,2026-07-07,Science,69.9,100,Term 2
S1069,Learner 70,6,A,2026-07-07,English,98,100,Term 2
S1069,Learner 70,6,A,2026-07-07,Social Studies,82.6,100,Term 2
S1069,Learner 70,6,A,2026-07-07,Hindi,80.4,100,Term 2
S1069,Learner 70,6,A,2026-07-31,Maths,73.2,100,Term 3
S1069,Learner 70,6,A,2026-07-31,Science,62.4,100,Term 3
S1069,Learner 70,6,A,2026-07-31,English,79.0,100,Term 3
S1069,Learner 70,6,A,2026-07-31,Social Studies,74.8,100,Term 3
S1069,Learner 70,6,A,2026-07-31,Hindi,79.6,100,Term 3
S1070,Learner 71,7,B,2026-06-13,Maths,76.1,100,Term 1
S1070,Learner 71,7,B,2026-06-13,Science,58.8,100,Term 1
S1070,Learner 71,7,B,2026-06-13,English,72.1,100,Term 1
S1070,Learner 71,7,B,2026-06-13,Social Studies,77.6,100,Term 1
S1070,Learner 71,7,B,2026-06-13,Hindi,72.5,100,Term 1
S1070,Learner 71,7,B,2026-07-07,Maths,78.7,100,Term 2
S1070,Learner 71,7,B,2026-07-07,Science,79.2,100,Term 2
S1070,Learner 71,7,B,2026-07-07,English,75.3,100,Term 2
S1070,Learner 71,7,B,2026-07-07,Social Studies,72.0,100,Term 2
S1070,Learner 71,7,B,2026-07-07,Hindi,92.6,100,Term 2
S1070,Learner 71,7,B,2026-07-31,Maths,79.1,100,Term 3
S1070,Learner 71,7,B,2026-07-31,Science,79.6,100,Term 3
S1070,Learner 71,7,B,2026-07-31,English,81.4,100,Term 3
S1070,Learner 71,7,B,2026-07-31,Social Studies,78.6,100,Term 3
S1070,Learner 71,7,B,2026-07-31,Hindi,57.5,100,Term 3
S1071,Learner 72,8,C,2026-06-13,Maths,72.2,100,Term 1
S1071,Learner 72,8,C,2026-06-13,Science,79.0,100,Term 1
S1071,Learner 72,8,C,2026-06-13,English,81.4,100,Term 1
S1071,Learner 72,8,C,2026-06-13,Social Studies,77.0,100,Term 1
S1071,Learner 72,8,C,2026-06-13,Hindi,65.5,100,Term 1
S1071,Learner 72,8,C,2026-07-07,Maths,73.3,100,Term 2
S1071,Learner 72,8,C,2026-07-07,Science,80.4,100,Term 2
S1071,Learner 72,8,C,2026-07-07,English,77.2,100,Term 2
S1071,Learner 72,8,C,2026-07-07,Social Studies,98,100,Term 2
S1071,Learner 72,8,C,2026-07-07,Hindi,81.8,100,Term 2
S1071,Learner 72,8,C,2026-07-31,Maths,81.2,100,Term 3
S1071,Learner 72,8,C,2026-07-31,Science,74.8,100,Term 3
S1071,Learner 72,8,C,2026-07-31,English,54.9,100,Term 3
S1071,Learner 72,8,C,2026-07-31,Social Studies,85.3,100,Term 3
S1071,Learner 72,8,C,2026-07-31,Hindi,69.6,100,Term 3
